110_110_accumulated_energy,110_400_accumulated_energy,350_110_accumulated_energy
665910.0,665910.0,665910.0
665980.0,665980.0,665980.0
666050.0,666050.0,666050.0
666120.0,666120.0,666120.0
666190.0,666190.0,666190.0
666260.0,666260.0,666260.0
666330.0,666330.0,666330.0
666400.0,666400.0,666400.0
666470.0,666470.0,666470.0
666540.0,666540.0,666540.0
666610.0,666610.0,666610.0
666680.0,666680.0,666680.0
666750.0,666750.0,666750.0
666820.0,666820.0,666820.0
666890.0,666890.0,666890.0
666960.0,666960.0,666960.0
667030.0,667030.0,667030.0
667100.0,667100.0,667100.0
667170.0,667170.0,667170.0
667240.0,667240.0,667240.0
667310.0,667310.0,667310.0
667380.0,667380.0,667380.0
667450.0,667450.0,667450.0
667520.0,667520.0,667520.0
667590.0,667590.0,667590.0
667660.0,667660.0,667660.0
667730.0,667730.0,667730.0
667800.0,667800.0,667800.0
667870.0,667870.0,667870.0
667940.0,667940.0,667940.0
668010.0,668010.0,668010.0
668080.0,668080.0,668080.0
668150.0,668150.0,668150.0
668220.0,668220.0,668220.0
668290.0,668290.0,668290.0
668360.0,668360.0,668360.0
668430.0,668430.0,668430.0
668500.0,668500.0,668500.0
668570.0,668570.0,668570.0
668640.0,668640.0,668640.0
668710.0,668710.0,668710.0
668780.0,668780.0,668780.0
668850.0,668850.0,668850.0
668920.0,668920.0,668920.0
668990.0,668990.0,668990.0
669060.0,669060.0,669060.0
669130.0,669130.0,669130.0
669200.0,669200.0,669200.0
669270.0,669270.0,669270.0
669340.0,669340.0,669340.0
669410.0,669410.0,669410.0
669480.0,669480.0,669480.0
669550.0,669550.0,669550.0
669620.0,669620.0,669620.0
669690.0,669690.0,669690.0
669760.0,669760.0,669760.0
669830.0,669830.0,669830.0
669900.0,669900.0,669900.0
669970.0,669970.0,669970.0
670040.0,670040.0,670040.0
670110.0,670110.0,670110.0
670180.0,670180.0,670180.0
670250.0,670250.0,670250.0
670320.0,670320.0,670320.0
670390.0,670390.0,670390.0
670460.0,670460.0,670460.0
670530.0,670530.0,670530.0
670600.0,670600.0,670600.0
670670.0,670670.0,670670.0
670740.0,670740.0,670740.0
670810.0,670810.0,670810.0
670880.0,670880.0,670880.0
670950.0,670950.0,670950.0
671020.0,671020.0,671020.0
671090.0,671090.0,671090.0
671160.0,671160.0,671160.0
671230.0,671230.0,671230.0
671300.0,671300.0,671300.0
671370.0,671370.0,671370.0
671440.0,671440.0,671440.0
671510.0,671510.0,671510.0
671580.0,671580.0,671580.0
671650.0,671650.0,671650.0
671720.0,671720.0,671720.0
671790.0,671790.0,671790.0
671860.0,671860.0,671860.0
671930.0,671930.0,671930.0
672000.0,672000.0,672000.0
672070.0,672070.0,672070.0
672140.0,672140.0,672140.0
672210.0,672210.0,672210.0
672280.0,672280.0,672280.0
672350.0,672350.0,672350.0
672420.0,672420.0,672420.0
672490.0,672490.0,672490.0
672560.0,672560.0,672560.0
672630.0,672630.0,672630.0
672700.0,672700.0,672700.0
672770.0,672770.0,672770.0
672840.0,672840.0,672840.0
672910.0,672910.0,672910.0
672980.0,672980.0,672980.0
673050.0,673050.0,673050.0
673120.0,673120.0,673120.0
673190.0,673190.0,673190.0
673260.0,673260.0,673260.0
673330.0,673330.0,673330.0
673400.0,673400.0,673400.0
673470.0,673470.0,673470.0
673540.0,673540.0,673540.0
673610.0,673610.0,673610.0
673680.0,673680.0,673680.0
673750.0,673750.0,673750.0
673820.0,673820.0,673820.0
673890.0,673890.0,673890.0
673960.0,673960.0,673960.0
674030.0,674030.0,674030.0
674100.0,674100.0,674100.0
674170.0,674170.0,674170.0
674240.0,674240.0,674240.0
674310.0,674310.0,674310.0
674380.0,674380.0,674380.0
674450.0,674450.0,674450.0
674520.0,674520.0,674520.0
674590.0,674590.0,674590.0
674660.0,674660.0,674660.0
674730.0,674730.0,674730.0
674800.0,674800.0,674800.0
674870.0,674870.0,674870.0
674940.0,674940.0,674940.0
675010.0,675010.0,675010.0
675080.0,675080.0,675080.0
675150.0,675150.0,675150.0
675220.0,675220.0,675220.0
675290.0,675290.0,675290.0
675360.0,675360.0,675360.0
675430.0,675430.0,675430.0
675500.0,675500.0,675500.0
675570.0,675570.0,675570.0
675640.0,675640.0,675640.0
675710.0,675710.0,675710.0
675780.0,675780.0,675780.0
675850.0,675850.0,675850.0
675920.0,675920.0,675920.0
675990.0,675990.0,675990.0
676060.0,676060.0,676060.0
676130.0,676130.0,676130.0
676200.0,676200.0,676200.0
676270.0,676270.0,676270.0
676340.0,676340.0,676340.0
676410.0,676410.0,676410.0
676480.0,676480.0,676480.0
676550.0,676550.0,676550.0
676620.0,676620.0,676620.0
676690.0,676690.0,676690.0
676760.0,676760.0,676760.0
676830.0,676830.0,676830.0
676900.0,676900.0,676900.0
676970.0,676970.0,676970.0
677040.0,677040.0,677040.0
677110.0,677110.0,677110.0
677180.0,677180.0,677180.0
677250.0,677250.0,677250.0
677320.0,677320.0,677320.0
677390.0,677390.0,677390.0
677460.0,677460.0,677460.0
677530.0,677530.0,677530.0
677600.0,677600.0,677600.0
677670.0,677670.0,677670.0
677740.0,677740.0,677740.0
677810.0,677810.0,677810.0
677880.0,677880.0,677880.0
677950.0,677950.0,677950.0
678020.0,678020.0,678020.0
678090.0,678090.0,678090.0
678160.0,678160.0,678160.0
678230.0,678230.0,678230.0
678300.0,678300.0,678300.0
678370.0,678370.0,678370.0
678440.0,678440.0,678440.0
678510.0,678510.0,678510.0
678580.0,678580.0,678580.0
678650.0,678650.0,678650.0
678720.0,678720.0,678720.0
678790.0,678790.0,678790.0
678860.0,678860.0,678860.0
678930.0,678930.0,678930.0
679000.0,679000.0,679000.0
679070.0,679070.0,679070.0
679140.0,679140.0,679140.0
679210.0,679210.0,679210.0
679280.0,679280.0,679280.0
679350.0,679350.0,679350.0
679420.0,679420.0,679420.0
679490.0,679490.0,679490.0
679560.0,679560.0,679560.0
679630.0,679630.0,679630.0
679700.0,679700.0,679700.0
679770.0,679770.0,679770.0
679840.0,679840.0,679840.0
679910.0,679910.0,679910.0
679980.0,679980.0,679980.0
680050.0,680050.0,680050.0
680120.0,680120.0,680120.0
680190.0,680190.0,680190.0
680260.0,680260.0,680260.0
680330.0,680330.0,680330.0
680400.0,680400.0,680400.0
680470.0,680470.0,680470.0
680540.0,680540.0,680540.0
680610.0,680610.0,680610.0
680680.0,680680.0,680680.0
680750.0,680750.0,680750.0
680820.0,680820.0,680820.0
680890.0,680890.0,680890.0
680960.0,680960.0,680960.0
681030.0,681030.0,681030.0
681100.0,681100.0,681100.0
681170.0,681170.0,681170.0
681240.0,681240.0,681240.0
681310.0,681310.0,681310.0
681380.0,681380.0,681380.0
681450.0,681450.0,681450.0
681520.0,681520.0,681520.0
681590.0,681590.0,681590.0
681660.0,681660.0,681660.0
681730.0,681730.0,681730.0
681800.0,681800.0,681800.0
681870.0,681870.0,681870.0
681940.0,681940.0,681940.0
682010.0,682010.0,682010.0
682080.0,682080.0,682080.0
682150.0,682150.0,682150.0
682220.0,682220.0,682220.0
682290.0,682290.0,682290.0
682360.0,682360.0,682360.0
682430.0,682430.0,682430.0
682500.0,682500.0,682500.0
682570.0,682570.0,682570.0
682640.0,682640.0,682640.0
682710.0,682710.0,682710.0
682780.0,682780.0,682780.0
682850.0,682850.0,682850.0
682920.0,682920.0,682920.0
682990.0,682990.0,682990.0
683060.0,683060.0,683060.0
683130.0,683130.0,683130.0
683200.0,683200.0,683200.0
683270.0,683270.0,683270.0
683340.0,683340.0,683340.0
683410.0,683410.0,683410.0
683480.0,683480.0,683480.0
683550.0,683550.0,683550.0
683620.0,683620.0,683620.0
683690.0,683690.0,683690.0
683760.0,683760.0,683760.0
683830.0,683830.0,683830.0
683900.0,683900.0,683900.0
683970.0,683970.0,683970.0
684040.0,684040.0,684040.0
684110.0,684110.0,684110.0
684180.0,684180.0,684180.0
684250.0,684250.0,684250.0
684320.0,684320.0,684320.0
684390.0,684390.0,684390.0
684460.0,684460.0,684460.0
684530.0,684530.0,684530.0
684600.0,684600.0,684600.0
684670.0,684670.0,684670.0
684740.0,684740.0,684740.0
684810.0,684810.0,684810.0
684880.0,684880.0,684880.0
684950.0,684950.0,684950.0
685020.0,685020.0,685020.0
685090.0,685090.0,685090.0
685160.0,685160.0,685160.0
685230.0,685230.0,685230.0
685300.0,685300.0,685300.0
685370.0,685370.0,685370.0
685440.0,685440.0,685440.0
685510.0,685510.0,685510.0
685580.0,685580.0,685580.0
685650.0,685650.0,685650.0
685720.0,685720.0,685720.0
685790.0,685790.0,685790.0
685860.0,685860.0,685860.0
685930.0,685930.0,685930.0
686000.0,686000.0,686000.0
686070.0,686070.0,686070.0
686140.0,686140.0,686140.0
686210.0,686210.0,686210.0
686280.0,686280.0,686280.0
686350.0,686350.0,686350.0
686420.0,686420.0,686420.0
686490.0,686490.0,686490.0
686560.0,686560.0,686560.0
686630.0,686630.0,686630.0
686700.0,686700.0,686700.0
686770.0,686770.0,686770.0
686840.0,686840.0,686840.0
686910.0,686910.0,686910.0
686980.0,686980.0,686980.0
687050.0,687050.0,687050.0
687120.0,687120.0,687120.0
687190.0,687190.0,687190.0
687260.0,687260.0,687260.0
687330.0,687330.0,687330.0
687400.0,687400.0,687400.0
687470.0,687470.0,687470.0
687540.0,687540.0,687540.0
687610.0,687610.0,687610.0
687680.0,687680.0,687680.0
687750.0,687750.0,687750.0
687820.0,687820.0,687820.0
687890.0,687890.0,687890.0
687960.0,687960.0,687960.0
688030.0,688030.0,688030.0
688100.0,688100.0,688100.0
688170.0,688170.0,688170.0
688240.0,688240.0,688240.0
688310.0,688310.0,688310.0
688380.0,688380.0,688380.0
688450.0,688450.0,688450.0
688520.0,688520.0,688520.0
688590.0,688590.0,688590.0
688660.0,688660.0,688660.0
688730.0,688730.0,688730.0
688800.0,688800.0,688800.0
688870.0,688870.0,688870.0
688940.0,688940.0,688940.0
689010.0,689010.0,689010.0
689080.0,689080.0,689080.0
689150.0,689150.0,689150.0
689220.0,689220.0,689220.0
689290.0,689290.0,689290.0
689360.0,689360.0,689360.0
689430.0,689430.0,689430.0
689500.0,689500.0,689500.0
689570.0,689570.0,689570.0
689640.0,689640.0,689640.0
689710.0,689710.0,689710.0
689780.0,689780.0,689780.0
689850.0,689850.0,689850.0
689920.0,689920.0,689920.0
689990.0,689990.0,689990.0
690060.0,690060.0,690060.0
690130.0,690130.0,690130.0
690200.0,690200.0,690200.0
690270.0,690270.0,690270.0
690340.0,690340.0,690340.0
690410.0,690410.0,690410.0
690480.0,690480.0,690480.0
690550.0,690550.0,690550.0
690620.0,690620.0,690620.0
690690.0,690690.0,690690.0
690760.0,690760.0,690760.0
690830.0,690830.0,690830.0
690900.0,690900.0,690900.0
690970.0,690970.0,690970.0
691040.0,691040.0,691040.0
691110.0,691110.0,691110.0
691180.0,691180.0,691180.0
691250.0,691250.0,691250.0
691320.0,691320.0,691320.0
691390.0,691390.0,691390.0
691460.0,691460.0,691460.0
691530.0,691530.0,691530.0
691600.0,691600.0,691600.0
691670.0,691670.0,691670.0
691740.0,691740.0,691740.0
691810.0,691810.0,691810.0
691880.0,691880.0,691880.0
691950.0,691950.0,691950.0
692020.0,692020.0,692020.0
692090.0,692090.0,692090.0
692160.0,692160.0,692160.0
692230.0,692230.0,692230.0
692300.0,692300.0,692300.0
692370.0,692370.0,692370.0
692440.0,692440.0,692440.0
692510.0,692510.0,692510.0
692580.0,692580.0,692580.0
692650.0,692650.0,692650.0
692720.0,692720.0,692720.0
692790.0,692790.0,692790.0
692860.0,692860.0,692860.0
692930.0,692930.0,692930.0
693000.0,693000.0,693000.0
693070.0,693070.0,693070.0
693140.0,693140.0,693140.0
693210.0,693210.0,693210.0
693280.0,693280.0,693280.0
693350.0,693350.0,693350.0
693420.0,693420.0,693420.0
693490.0,693490.0,693490.0
693560.0,693560.0,693560.0
693630.0,693630.0,693630.0
693700.0,693700.0,693700.0
693770.0,693770.0,693770.0
693840.0,693840.0,693840.0
693910.0,693910.0,693910.0
693980.0,693980.0,693980.0
694050.0,694050.0,694050.0
694120.0,694120.0,694120.0
694190.0,694190.0,694190.0
694260.0,694260.0,694260.0
694330.0,694330.0,694330.0
694400.0,694400.0,694400.0
694470.0,694470.0,694470.0
694540.0,694540.0,694540.0
694610.0,694610.0,694610.0
694680.0,694680.0,694680.0
694750.0,694750.0,694750.0
694820.0,694820.0,694820.0
694890.0,694890.0,694890.0
694960.0,694960.0,694960.0
695030.0,695030.0,695030.0
695100.0,695100.0,695100.0
695170.0,695170.0,695170.0
695240.0,695240.0,695240.0
695310.0,695310.0,695310.0
695380.0,695380.0,695380.0
695450.0,695450.0,695450.0
695520.0,695520.0,695520.0
695590.0,695590.0,695590.0
695660.0,695660.0,695660.0
695730.0,695730.0,695730.0
695800.0,695800.0,695800.0
695870.0,695870.0,695870.0
695940.0,695940.0,695940.0
696010.0,696010.0,696010.0
696080.0,696080.0,696080.0
696150.0,696150.0,696150.0
696220.0,696220.0,696220.0
696290.0,696290.0,696290.0
696360.0,696360.0,696360.0
696430.0,696430.0,696430.0
696500.0,696500.0,696500.0
696570.0,696570.0,696570.0
696640.0,696640.0,696640.0
696710.0,696710.0,696710.0
696780.0,696780.0,696780.0
696850.0,696850.0,696850.0
696920.0,696920.0,696920.0
696990.0,696990.0,696990.0
697060.0,697060.0,697060.0
697130.0,697130.0,697130.0
697200.0,697200.0,697200.0
697270.0,697270.0,697270.0
697340.0,697340.0,697340.0
697410.0,697410.0,697410.0
697480.0,697480.0,697480.0
697550.0,697550.0,697550.0
697620.0,697620.0,697620.0
697690.0,697690.0,697690.0
697760.0,697760.0,697760.0
697830.0,697830.0,697830.0
697900.0,697900.0,697900.0
697970.0,697970.0,697970.0
698040.0,698040.0,698040.0
698110.0,698110.0,698110.0
698180.0,698180.0,698180.0
698250.0,698250.0,698250.0
698320.0,698320.0,698320.0
698390.0,698390.0,698390.0
698460.0,698460.0,698460.0
698530.0,698530.0,698530.0
698600.0,698600.0,698600.0
698670.0,698670.0,698670.0
698740.0,698740.0,698740.0
698810.0,698810.0,698810.0
698880.0,698880.0,698880.0
698950.0,698950.0,698950.0
699020.0,699020.0,699020.0
699090.0,699090.0,699090.0
699160.0,699160.0,699160.0
699230.0,699230.0,699230.0
699300.0,699300.0,699300.0
699370.0,699370.0,699370.0
699440.0,699440.0,699440.0
699510.0,699510.0,699510.0
699580.0,699580.0,699580.0
699650.0,699650.0,699650.0
699720.0,699720.0,699720.0
699790.0,699790.0,699790.0
699860.0,699860.0,699860.0
699930.0,699930.0,699930.0
700000.0,700000.0,700000.0
700070.0,700070.0,700070.0
700140.0,700140.0,700140.0
700210.0,700210.0,700210.0
700280.0,700280.0,700280.0
700350.0,700350.0,700350.0
700420.0,700420.0,700420.0
700490.0,700490.0,700490.0
700560.0,700560.0,700560.0
700630.0,700630.0,700630.0
700700.0,700700.0,700700.0
700770.0,700770.0,700770.0
700840.0,700840.0,700840.0
700910.0,700910.0,700910.0
700980.0,700980.0,700980.0
701050.0,701050.0,701050.0
701120.0,701120.0,701120.0
701190.0,701190.0,701190.0
701260.0,701260.0,701260.0
701330.0,701330.0,701330.0
701400.0,701400.0,701400.0
701470.0,701470.0,701470.0
701540.0,701540.0,701540.0
701610.0,701610.0,701610.0
701680.0,701680.0,701680.0
701750.0,701750.0,701750.0
701820.0,701820.0,701820.0
701890.0,701890.0,701890.0
701960.0,701960.0,701960.0
702030.0,702030.0,702030.0
702100.0,702100.0,702100.0
702170.0,702170.0,702170.0
702240.0,702240.0,702240.0
702310.0,702310.0,702310.0
702380.0,702380.0,702380.0
702450.0,702450.0,702450.0
702520.0,702520.0,702520.0
702590.0,702590.0,702590.0
702660.0,702660.0,702660.0
702730.0,702730.0,702730.0
702800.0,702800.0,702800.0
702870.0,702870.0,702870.0
702940.0,702940.0,702940.0
703010.0,703010.0,703010.0
703080.0,703080.0,703080.0
703150.0,703150.0,703150.0
703220.0,703220.0,703220.0
703290.0,703290.0,703290.0
703360.0,703360.0,703360.0
703430.0,703430.0,703430.0
703500.0,703500.0,703500.0
703570.0,703570.0,703570.0
703640.0,703640.0,703640.0
703710.0,703710.0,703710.0
703780.0,703780.0,703780.0
703850.0,703850.0,703850.0
703920.0,703920.0,703920.0
703990.0,703990.0,703990.0
704060.0,704060.0,704060.0
704130.0,704130.0,704130.0
704200.0,704200.0,704200.0
704270.0,704270.0,704270.0
704340.0,704340.0,704340.0
704410.0,704410.0,704410.0
704480.0,704480.0,704480.0
704550.0,704550.0,704550.0
704620.0,704620.0,704620.0
704690.0,704690.0,704690.0
704760.0,704760.0,704760.0
704830.0,704830.0,704830.0
704900.0,704900.0,704900.0
704970.0,704970.0,704970.0
705040.0,705040.0,705040.0
705110.0,705110.0,705110.0
705180.0,705180.0,705180.0
705250.0,705250.0,705250.0
705320.0,705320.0,705320.0
705390.0,705390.0,705390.0
705460.0,705460.0,705460.0
705530.0,705530.0,705530.0
705600.0,705600.0,705600.0
705670.0,705670.0,705670.0
705740.0,705740.0,705740.0
705810.0,705810.0,705810.0
705880.0,705880.0,705880.0
705950.0,705950.0,705950.0
706020.0,706020.0,706020.0
706090.0,706090.0,706090.0
706160.0,706160.0,706160.0
706230.0,706230.0,706230.0
706300.0,706300.0,706300.0
706370.0,706370.0,706370.0
706440.0,706440.0,706440.0
706510.0,706510.0,706510.0
706580.0,706580.0,706580.0
706650.0,706650.0,706650.0
706720.0,706720.0,706720.0
706790.0,706790.0,706790.0
706860.0,706860.0,706860.0
706930.0,706930.0,706930.0
707000.0,707000.0,707000.0
707070.0,707070.0,707070.0
707140.0,707140.0,707140.0
707210.0,707210.0,707210.0
707280.0,707280.0,707280.0
707350.0,707350.0,707350.0
707420.0,707420.0,707420.0
707490.0,707490.0,707490.0
707560.0,707560.0,707560.0
707630.0,707630.0,707630.0
707700.0,707700.0,707700.0
707770.0,707770.0,707770.0
707840.0,707840.0,707840.0
707910.0,707910.0,707910.0
707980.0,707980.0,707980.0
708050.0,708050.0,708050.0
708120.0,708120.0,708120.0
708190.0,708190.0,708190.0
708260.0,708260.0,708260.0
708330.0,708330.0,708330.0
708400.0,708400.0,708400.0
708470.0,708470.0,708470.0
708540.0,708540.0,708540.0
708610.0,708610.0,708610.0
708680.0,708680.0,708680.0
708750.0,708750.0,708750.0
708820.0,708820.0,708820.0
708890.0,708890.0,708890.0
708960.0,708960.0,708960.0
709030.0,709030.0,709030.0
709100.0,709100.0,709100.0
709170.0,709170.0,709170.0
709240.0,709240.0,709240.0
709310.0,709310.0,709310.0
709380.0,709380.0,709380.0
709450.0,709450.0,709450.0
709520.0,709520.0,709520.0
709590.0,709590.0,709590.0
709660.0,709660.0,709660.0
709730.0,709730.0,709730.0
709800.0,709800.0,709800.0
709870.0,709870.0,709870.0
709940.0,709940.0,709940.0
710010.0,710010.0,710010.0
710080.0,710080.0,710080.0
710150.0,710150.0,710150.0
710220.0,710220.0,710220.0
710290.0,710290.0,710290.0
710360.0,710360.0,710360.0
710430.0,710430.0,710430.0
710500.0,710500.0,710500.0
710570.0,710570.0,710570.0
710640.0,710640.0,710640.0
710710.0,710710.0,710710.0
710780.0,710780.0,710780.0
710850.0,710850.0,710850.0
710920.0,710920.0,710920.0
710990.0,710990.0,710990.0
711060.0,711060.0,711060.0
711130.0,711130.0,711130.0
711200.0,711200.0,711200.0
711270.0,711270.0,711270.0
711340.0,711340.0,711340.0
711410.0,711410.0,711410.0
711480.0,711480.0,711480.0
711550.0,711550.0,711550.0
711620.0,711620.0,711620.0
711690.0,711690.0,711690.0
711760.0,711760.0,711760.0
711830.0,711830.0,711830.0
711900.0,711900.0,711900.0
711970.0,711970.0,711970.0
712040.0,712040.0,712040.0
712110.0,712110.0,712110.0
712180.0,712180.0,712180.0
712250.0,712250.0,712250.0
712320.0,712320.0,712320.0
712390.0,712390.0,712390.0
712460.0,712460.0,712460.0
712530.0,712530.0,712530.0
712600.0,712600.0,712600.0
712670.0,712670.0,712670.0
712740.0,712740.0,712740.0
712810.0,712810.0,712810.0
712880.0,712880.0,712880.0
712950.0,712950.0,712950.0
713020.0,713020.0,713020.0
713090.0,713090.0,713090.0
713160.0,713160.0,713160.0
713230.0,713230.0,713230.0
713300.0,713300.0,713300.0
713370.0,713370.0,713370.0
713440.0,713440.0,713440.0
713510.0,713510.0,713510.0
713580.0,713580.0,713580.0
713650.0,713650.0,713650.0
713720.0,713720.0,713720.0
713790.0,713790.0,713790.0
713860.0,713860.0,713860.0
713930.0,713930.0,713930.0
714000.0,714000.0,714000.0
714070.0,714070.0,714070.0
714140.0,714140.0,714140.0
714210.0,714210.0,714210.0
714280.0,714280.0,714280.0
714350.0,714350.0,714350.0
714420.0,714420.0,714420.0
714490.0,714490.0,714490.0
714560.0,714560.0,714560.0
714630.0,714630.0,714630.0
714700.0,714700.0,714700.0
714770.0,714770.0,714770.0
714840.0,714840.0,714840.0
714910.0,714910.0,714910.0
714980.0,714980.0,714980.0
715050.0,715050.0,715050.0
715120.0,715120.0,715120.0
715190.0,715190.0,715190.0
715260.0,715260.0,715260.0
715330.0,715330.0,715330.0
715400.0,715400.0,715400.0
715470.0,715470.0,715470.0
715540.0,715540.0,715540.0
715610.0,715610.0,715610.0
715680.0,715680.0,715680.0
715750.0,715750.0,715750.0
715820.0,715820.0,715820.0
715890.0,715890.0,715890.0
715960.0,715960.0,715960.0
716030.0,716030.0,716030.0
716100.0,716100.0,716100.0
716170.0,716170.0,716170.0
716240.0,716240.0,716240.0
716310.0,716310.0,716310.0
716380.0,716380.0,716380.0
716450.0,716450.0,716450.0
716520.0,716520.0,716520.0
716590.0,716590.0,716590.0
716660.0,716660.0,716660.0
716730.0,716730.0,716730.0
716800.0,716800.0,716800.0
716870.0,716870.0,716870.0
716940.0,716940.0,716940.0
717010.0,717010.0,717010.0
717080.0,717080.0,717080.0
717150.0,717150.0,717150.0
717220.0,717220.0,717220.0
717290.0,717290.0,717290.0
717360.0,717360.0,717360.0
717430.0,717430.0,717430.0
717500.0,717500.0,717500.0
717570.0,717570.0,717570.0
717640.0,717640.0,717640.0
717710.0,717710.0,717710.0
717780.0,717780.0,717780.0
717850.0,717850.0,717850.0
717920.0,717920.0,717920.0
717990.0,717990.0,717990.0
718060.0,718060.0,718060.0
718130.0,718130.0,718130.0
718200.0,718200.0,718200.0
718270.0,718270.0,718270.0
718340.0,718340.0,718340.0
718410.0,718410.0,718410.0
718480.0,718480.0,718480.0
718550.0,718550.0,718550.0
718620.0,718620.0,718620.0
718690.0,718690.0,718690.0
718760.0,718760.0,718760.0
718830.0,718830.0,718830.0
718900.0,718900.0,718900.0
718970.0,718970.0,718970.0
719040.0,719040.0,719040.0
719110.0,719110.0,719110.0
719180.0,719180.0,719180.0
719250.0,719250.0,719250.0
719320.0,719320.0,719320.0
719390.0,719390.0,719390.0
719460.0,719460.0,719460.0
719530.0,719530.0,719530.0
719600.0,719600.0,719600.0
719670.0,719670.0,719670.0
719740.0,719740.0,719740.0
719810.0,719810.0,719810.0
719880.0,719880.0,719880.0
719950.0,719950.0,719950.0
720020.0,720020.0,720020.0
720090.0,720090.0,720090.0
720160.0,720160.0,720160.0
720230.0,720230.0,720230.0
720300.0,720300.0,720300.0
720370.0,720370.0,720370.0
720440.0,720440.0,720440.0
720510.0,720510.0,720510.0
720580.0,720580.0,720580.0
720650.0,720650.0,720650.0
720720.0,720720.0,720720.0
720790.0,720790.0,720790.0
720860.0,720860.0,720860.0
720930.0,720930.0,720930.0
721000.0,721000.0,721000.0
721070.0,721070.0,721070.0
721140.0,721140.0,721140.0
721210.0,721210.0,721210.0
721280.0,721280.0,721280.0
721350.0,721350.0,721350.0
721420.0,721420.0,721420.0
721490.0,721490.0,721490.0
721560.0,721560.0,721560.0
721630.0,721630.0,721630.0
721700.0,721700.0,721700.0
721770.0,721770.0,721770.0
721840.0,721840.0,721840.0
721910.0,721910.0,721910.0
721980.0,721980.0,721980.0
722050.0,722050.0,722050.0
722120.0,722120.0,722120.0
722190.0,722190.0,722190.0
722260.0,722260.0,722260.0
722330.0,722330.0,722330.0
722400.0,722400.0,722400.0
722470.0,722470.0,722470.0
722540.0,722540.0,722540.0
722610.0,722610.0,722610.0
722680.0,722680.0,722680.0
722750.0,722750.0,722750.0
722820.0,722820.0,722820.0
722890.0,722890.0,722890.0
722960.0,722960.0,722960.0
723030.0,723030.0,723030.0
723100.0,723100.0,723100.0
723170.0,723170.0,723170.0
723240.0,723240.0,723240.0
723310.0,723310.0,723310.0
723380.0,723380.0,723380.0
723450.0,723450.0,723450.0
723520.0,723520.0,723520.0
723590.0,723590.0,723590.0
723660.0,723660.0,723660.0
723730.0,723730.0,723730.0
723800.0,723800.0,723800.0
723870.0,723870.0,723870.0
723940.0,723940.0,723940.0
724010.0,724010.0,724010.0
724080.0,724080.0,724080.0
724150.0,724150.0,724150.0
724220.0,724220.0,724220.0
724290.0,724290.0,724290.0
724360.0,724360.0,724360.0
724430.0,724430.0,724430.0
724500.0,724500.0,724500.0
724570.0,724570.0,724570.0
724640.0,724640.0,724640.0
724710.0,724710.0,724710.0
724780.0,724780.0,724780.0
724850.0,724850.0,724850.0
724920.0,724920.0,724920.0
724990.0,724990.0,724990.0
725060.0,725060.0,725060.0
725130.0,725130.0,725130.0
725200.0,725200.0,725200.0
725270.0,725270.0,725270.0
725340.0,725340.0,725340.0
725410.0,725410.0,725410.0
725480.0,725480.0,725480.0
725550.0,725550.0,725550.0
725620.0,725620.0,725620.0
725690.0,725690.0,725690.0
725760.0,725760.0,725760.0
725830.0,725830.0,725830.0
725900.0,725900.0,725900.0
725970.0,725970.0,725970.0
726040.0,726040.0,726040.0
726110.0,726110.0,726110.0
726180.0,726180.0,726180.0
726250.0,726250.0,726250.0
726320.0,726320.0,726320.0
726390.0,726390.0,726390.0
726460.0,726460.0,726460.0
726530.0,726530.0,726530.0
726600.0,726600.0,726600.0
726670.0,726670.0,726670.0
726740.0,726740.0,726740.0
726810.0,726810.0,726810.0
726880.0,726880.0,726880.0
726950.0,726950.0,726950.0
727020.0,727020.0,727020.0
727090.0,727090.0,727090.0
727160.0,727160.0,727160.0
727230.0,727230.0,727230.0
727300.0,727300.0,727300.0
727370.0,727370.0,727370.0
727440.0,727440.0,727440.0
727510.0,727510.0,727510.0
727580.0,727580.0,727580.0
727650.0,727650.0,727650.0
727720.0,727720.0,727720.0
727790.0,727790.0,727790.0
727860.0,727860.0,727860.0
727930.0,727930.0,727930.0
728000.0,728000.0,728000.0
728070.0,728070.0,728070.0
728140.0,728140.0,728140.0
728210.0,728210.0,728210.0
728280.0,728280.0,728280.0
728350.0,728350.0,728350.0
728420.0,728420.0,728420.0
728490.0,728490.0,728490.0
728560.0,728560.0,728560.0
728630.0,728630.0,728630.0
728700.0,728700.0,728700.0
728770.0,728770.0,728770.0
728840.0,728840.0,728840.0
728910.0,728910.0,728910.0
728980.0,728980.0,728980.0
729050.0,729050.0,729050.0
729120.0,729120.0,729120.0
729190.0,729190.0,729190.0
729260.0,729260.0,729260.0
729330.0,729330.0,729330.0
729400.0,729400.0,729400.0
729470.0,729470.0,729470.0
729540.0,729540.0,729540.0
729610.0,729610.0,729610.0
729680.0,729680.0,729680.0
729750.0,729750.0,729750.0
729820.0,729820.0,729820.0
729890.0,729890.0,729890.0
729960.0,729960.0,729960.0
730030.0,730030.0,730030.0
730100.0,730100.0,730100.0
730170.0,730170.0,730170.0
730240.0,730240.0,730240.0
730310.0,730310.0,730310.0
730380.0,730380.0,730380.0
730450.0,730450.0,730450.0
730520.0,730520.0,730520.0
730590.0,730590.0,730590.0
730660.0,730660.0,730660.0
730730.0,730730.0,730730.0
730800.0,730800.0,730800.0
730870.0,730870.0,730870.0
730940.0,730940.0,730940.0
