120_90_accumulated_energy,355_90_accumulated_energy,590_90_accumulated_energy,0_295_accumulated_energy,240_295_accumulated_energy,470_295_accumulated_energy,700_295_accumulated_energy,120_500_accumulated_energy,355_500_accumulated_energy,590_500_accumulated_energy
903500.0,848420.0,632450.0,903500.0,903500.0,903500.0,903500.0,632450.0,903500.0,903500.0
903600.0,848490.0,632520.0,903600.0,903600.0,903600.0,903600.0,632520.0,903600.0,903600.0
903700.0,848560.0,632590.0,903700.0,903700.0,903700.0,903700.0,632590.0,903700.0,903700.0
903800.0,848630.0,632660.0,903800.0,903800.0,903800.0,903800.0,632660.0,903800.0,903800.0
903900.0,848700.0,632730.0,903900.0,903900.0,903900.0,903900.0,632730.0,903900.0,903900.0
904000.0,848770.0,632800.0,904000.0,904000.0,904000.0,904000.0,632800.0,904000.0,904000.0
904100.0,848840.0,632870.0,904100.0,904100.0,904100.0,904100.0,632870.0,904100.0,904100.0
904200.0,848910.0,632940.0,904200.0,904200.0,904200.0,904200.0,632940.0,904200.0,904200.0
904300.0,848980.0,633010.0,904300.0,904300.0,904300.0,904300.0,633010.0,904300.0,904300.0
904400.0,849050.0,633080.0,904400.0,904400.0,904400.0,904400.0,633080.0,904400.0,904400.0
904500.0,849120.0,633150.0,904500.0,904500.0,904500.0,904500.0,633150.0,904500.0,904500.0
904600.0,849190.0,633220.0,904600.0,904600.0,904600.0,904600.0,633220.0,904600.0,904600.0
904700.0,849260.0,633290.0,904700.0,904700.0,904700.0,904700.0,633290.0,904700.0,904700.0
904800.0,849330.0,633360.0,904800.0,904800.0,904800.0,904800.0,633360.0,904800.0,904800.0
904900.0,849400.0,633430.0,904900.0,904900.0,904900.0,904900.0,633430.0,904900.0,904900.0
905000.0,849470.0,633500.0,905000.0,905000.0,905000.0,905000.0,633500.0,905000.0,905000.0
905100.0,849540.0,633570.0,905100.0,905100.0,905100.0,905100.0,633570.0,905100.0,905100.0
905200.0,849610.0,633640.0,905200.0,905200.0,905200.0,905200.0,633640.0,905200.0,905200.0
905300.0,849680.0,633710.0,905300.0,905300.0,905300.0,905300.0,633710.0,905300.0,905300.0
905400.0,849750.0,633780.0,905400.0,905400.0,905400.0,905400.0,633780.0,905400.0,905400.0
905500.0,849820.0,633850.0,905500.0,905500.0,905500.0,905500.0,633850.0,905500.0,905500.0
905600.0,849890.0,633920.0,905600.0,905600.0,905600.0,905600.0,633920.0,905600.0,905600.0
905700.0,849960.0,633990.0,905700.0,905700.0,905700.0,905700.0,633990.0,905700.0,905700.0
905800.0,850030.0,634060.0,905800.0,905800.0,905800.0,905800.0,634060.0,905800.0,905800.0
905900.0,850100.0,634130.0,905900.0,905900.0,905900.0,905900.0,634130.0,905900.0,905900.0
906000.0,850170.0,634200.0,906000.0,906000.0,906000.0,906000.0,634200.0,906000.0,906000.0
906100.0,850240.0,634270.0,906100.0,906100.0,906100.0,906100.0,634270.0,906100.0,906100.0
906200.0,850310.0,634340.0,906200.0,906200.0,906200.0,906200.0,634340.0,906200.0,906200.0
906300.0,850380.0,634410.0,906300.0,906300.0,906300.0,906300.0,634410.0,906300.0,906300.0
906400.0,850450.0,634480.0,906400.0,906400.0,906400.0,906400.0,634480.0,906400.0,906400.0
906500.0,850520.0,634550.0,906500.0,906500.0,906500.0,906500.0,634550.0,906500.0,906500.0
906600.0,850590.0,634620.0,906600.0,906600.0,906600.0,906600.0,634620.0,906600.0,906600.0
906700.0,850660.0,634690.0,906700.0,906700.0,906700.0,906700.0,634690.0,906700.0,906700.0
906800.0,850730.0,634760.0,906800.0,906800.0,906800.0,906800.0,634760.0,906800.0,906800.0
906900.0,850800.0,634830.0,906900.0,906900.0,906900.0,906900.0,634830.0,906900.0,906900.0
907000.0,850870.0,634900.0,907000.0,907000.0,907000.0,907000.0,634900.0,907000.0,907000.0
907100.0,850940.0,634970.0,907100.0,907100.0,907100.0,907100.0,634970.0,907100.0,907100.0
907200.0,851010.0,635040.0,907200.0,907200.0,907200.0,907200.0,635040.0,907200.0,907200.0
907300.0,851080.0,635110.0,907300.0,907300.0,907300.0,907300.0,635110.0,907300.0,907300.0
907400.0,851150.0,635180.0,907400.0,907400.0,907400.0,907400.0,635180.0,907400.0,907400.0
907500.0,851220.0,635250.0,907500.0,907500.0,907500.0,907500.0,635250.0,907500.0,907500.0
907600.0,851290.0,635320.0,907600.0,907600.0,907600.0,907600.0,635320.0,907600.0,907600.0
907700.0,851360.0,635390.0,907700.0,907700.0,907700.0,907700.0,635390.0,907700.0,907700.0
907800.0,851430.0,635460.0,907800.0,907800.0,907800.0,907800.0,635460.0,907800.0,907800.0
907900.0,851500.0,635530.0,907900.0,907900.0,907900.0,907900.0,635530.0,907900.0,907900.0
908000.0,851570.0,635600.0,908000.0,908000.0,908000.0,908000.0,635600.0,908000.0,908000.0
908100.0,851640.0,635670.0,908100.0,908100.0,908100.0,908100.0,635670.0,908100.0,908100.0
908200.0,851710.0,635740.0,908200.0,908200.0,908200.0,908200.0,635740.0,908200.0,908200.0
908300.0,851780.0,635810.0,908300.0,908300.0,908300.0,908300.0,635810.0,908300.0,908300.0
908400.0,851850.0,635880.0,908400.0,908400.0,908400.0,908400.0,635880.0,908400.0,908400.0
908500.0,851920.0,635950.0,908500.0,908500.0,908500.0,908500.0,635950.0,908500.0,908500.0
908600.0,851990.0,636020.0,908600.0,908600.0,908600.0,908600.0,636020.0,908600.0,908600.0
908700.0,852060.0,636090.0,908700.0,908700.0,908700.0,908700.0,636090.0,908700.0,908700.0
908800.0,852130.0,636160.0,908800.0,908800.0,908800.0,908800.0,636160.0,908800.0,908800.0
908900.0,852200.0,636230.0,908900.0,908900.0,908900.0,908900.0,636230.0,908900.0,908900.0
909000.0,852270.0,636300.0,909000.0,909000.0,909000.0,909000.0,636300.0,909000.0,909000.0
909100.0,852340.0,636370.0,909100.0,909100.0,909100.0,909100.0,636370.0,909100.0,909100.0
909200.0,852410.0,636440.0,909200.0,909200.0,909200.0,909200.0,636440.0,909200.0,909200.0
909300.0,852480.0,636510.0,909300.0,909300.0,909300.0,909300.0,636510.0,909300.0,909300.0
909400.0,852550.0,636580.0,909400.0,909400.0,909400.0,909400.0,636580.0,909400.0,909400.0
909500.0,852620.0,636650.0,909500.0,909500.0,909500.0,909500.0,636650.0,909500.0,909500.0
909600.0,852690.0,636720.0,909600.0,909600.0,909600.0,909600.0,636720.0,909600.0,909600.0
909700.0,852760.0,636790.0,909700.0,909700.0,909700.0,909700.0,636790.0,909700.0,909700.0
909800.0,852830.0,636860.0,909800.0,909800.0,909800.0,909800.0,636860.0,909800.0,909800.0
909900.0,852900.0,636930.0,909900.0,909900.0,909900.0,909900.0,636930.0,909900.0,909900.0
910000.0,852970.0,637000.0,910000.0,910000.0,910000.0,910000.0,637000.0,910000.0,910000.0
910100.0,853040.0,637070.0,910100.0,910100.0,910100.0,910100.0,637070.0,910100.0,910100.0
910200.0,853110.0,637140.0,910200.0,910200.0,910200.0,910200.0,637140.0,910200.0,910200.0
910300.0,853180.0,637210.0,910300.0,910300.0,910300.0,910300.0,637210.0,910300.0,910300.0
910400.0,853250.0,637280.0,910400.0,910400.0,910400.0,910400.0,637280.0,910400.0,910400.0
910500.0,853320.0,637350.0,910500.0,910500.0,910500.0,910500.0,637350.0,910500.0,910500.0
910600.0,853390.0,637420.0,910600.0,910600.0,910600.0,910600.0,637420.0,910600.0,910600.0
910700.0,853460.0,637490.0,910700.0,910700.0,910700.0,910700.0,637490.0,910700.0,910700.0
910800.0,853530.0,637560.0,910800.0,910800.0,910800.0,910800.0,637560.0,910800.0,910800.0
910900.0,853600.0,637630.0,910900.0,910900.0,910900.0,910900.0,637630.0,910900.0,910900.0
911000.0,853670.0,637700.0,911000.0,911000.0,911000.0,911000.0,637700.0,911000.0,911000.0
911100.0,853740.0,637770.0,911100.0,911100.0,911100.0,911100.0,637770.0,911100.0,911100.0
911200.0,853810.0,637840.0,911200.0,911200.0,911200.0,911200.0,637840.0,911200.0,911200.0
911300.0,853880.0,637910.0,911300.0,911300.0,911300.0,911300.0,637910.0,911300.0,911300.0
911400.0,853950.0,637980.0,911400.0,911400.0,911400.0,911400.0,637980.0,911400.0,911400.0
911500.0,854020.0,638050.0,911500.0,911500.0,911500.0,911500.0,638050.0,911500.0,911500.0
911600.0,854090.0,638120.0,911600.0,911600.0,911600.0,911600.0,638120.0,911600.0,911600.0
911700.0,854160.0,638190.0,911700.0,911700.0,911700.0,911700.0,638190.0,911700.0,911700.0
911800.0,854230.0,638260.0,911800.0,911800.0,911800.0,911800.0,638260.0,911800.0,911800.0
911900.0,854300.0,638330.0,911900.0,911900.0,911900.0,911900.0,638330.0,911900.0,911900.0
912000.0,854370.0,638400.0,912000.0,912000.0,912000.0,912000.0,638400.0,912000.0,912000.0
912100.0,854440.0,638470.0,912100.0,912100.0,912100.0,912100.0,638470.0,912100.0,912100.0
912200.0,854510.0,638540.0,912200.0,912200.0,912200.0,912200.0,638540.0,912200.0,912200.0
912300.0,854580.0,638610.0,912300.0,912300.0,912300.0,912300.0,638610.0,912300.0,912300.0
912400.0,854650.0,638680.0,912400.0,912400.0,912400.0,912400.0,638680.0,912400.0,912400.0
912500.0,854720.0,638750.0,912500.0,912500.0,912500.0,912500.0,638750.0,912500.0,912500.0
912600.0,854790.0,638820.0,912600.0,912600.0,912600.0,912600.0,638820.0,912600.0,912600.0
912700.0,854860.0,638890.0,912700.0,912700.0,912700.0,912700.0,638890.0,912700.0,912700.0
912800.0,854930.0,638960.0,912800.0,912800.0,912800.0,912800.0,638960.0,912800.0,912800.0
912900.0,855000.0,639030.0,912900.0,912900.0,912900.0,912900.0,639030.0,912900.0,912900.0
913000.0,855070.0,639100.0,913000.0,913000.0,913000.0,913000.0,639100.0,913000.0,913000.0
913100.0,855140.0,639170.0,913100.0,913100.0,913100.0,913100.0,639170.0,913100.0,913100.0
913200.0,855210.0,639240.0,913200.0,913200.0,913200.0,913200.0,639240.0,913200.0,913200.0
913300.0,855280.0,639310.0,913300.0,913300.0,913300.0,913300.0,639310.0,913300.0,913300.0
913400.0,855350.0,639380.0,913400.0,913400.0,913400.0,913400.0,639380.0,913400.0,913400.0
913500.0,855420.0,639450.0,913500.0,913500.0,913500.0,913500.0,639450.0,913500.0,913500.0
913600.0,855490.0,639520.0,913600.0,913600.0,913600.0,913600.0,639520.0,913600.0,913600.0
913700.0,855560.0,639590.0,913700.0,913700.0,913700.0,913700.0,639590.0,913700.0,913700.0
913800.0,855630.0,639660.0,913800.0,913800.0,913800.0,913800.0,639660.0,913800.0,913800.0
913900.0,855700.0,639730.0,913900.0,913900.0,913900.0,913900.0,639730.0,913900.0,913900.0
914000.0,855770.0,639800.0,914000.0,914000.0,914000.0,914000.0,639800.0,914000.0,914000.0
914100.0,855840.0,639870.0,914100.0,914100.0,914100.0,914100.0,639870.0,914100.0,914100.0
914200.0,855910.0,639940.0,914200.0,914200.0,914200.0,914200.0,639940.0,914200.0,914200.0
914300.0,855980.0,640010.0,914300.0,914300.0,914300.0,914300.0,640010.0,914300.0,914300.0
914400.0,856050.0,640080.0,914400.0,914400.0,914400.0,914400.0,640080.0,914400.0,914400.0
914500.0,856120.0,640150.0,914500.0,914500.0,914500.0,914500.0,640150.0,914500.0,914500.0
914600.0,856190.0,640220.0,914600.0,914600.0,914600.0,914600.0,640220.0,914600.0,914600.0
914700.0,856260.0,640290.0,914700.0,914700.0,914700.0,914700.0,640290.0,914700.0,914700.0
914800.0,856330.0,640360.0,914800.0,914800.0,914800.0,914800.0,640360.0,914800.0,914800.0
914900.0,856400.0,640430.0,914900.0,914900.0,914900.0,914900.0,640430.0,914900.0,914900.0
915000.0,856470.0,640500.0,915000.0,915000.0,915000.0,915000.0,640500.0,915000.0,915000.0
915100.0,856540.0,640570.0,915100.0,915100.0,915100.0,915100.0,640570.0,915100.0,915100.0
915200.0,856610.0,640640.0,915200.0,915200.0,915200.0,915200.0,640640.0,915200.0,915200.0
915300.0,856680.0,640710.0,915300.0,915300.0,915300.0,915300.0,640710.0,915300.0,915300.0
915400.0,856750.0,640780.0,915400.0,915400.0,915400.0,915400.0,640780.0,915400.0,915400.0
915500.0,856820.0,640850.0,915500.0,915500.0,915500.0,915500.0,640850.0,915500.0,915500.0
915600.0,856890.0,640920.0,915600.0,915600.0,915600.0,915600.0,640920.0,915600.0,915600.0
915700.0,856960.0,640990.0,915700.0,915700.0,915700.0,915700.0,640990.0,915700.0,915700.0
915800.0,857030.0,641060.0,915800.0,915800.0,915800.0,915800.0,641060.0,915800.0,915800.0
915900.0,857100.0,641130.0,915900.0,915900.0,915900.0,915900.0,641130.0,915900.0,915900.0
916000.0,857170.0,641200.0,916000.0,916000.0,916000.0,916000.0,641200.0,916000.0,916000.0
916100.0,857240.0,641270.0,916100.0,916100.0,916100.0,916100.0,641270.0,916100.0,916100.0
916200.0,857310.0,641340.0,916200.0,916200.0,916200.0,916200.0,641340.0,916200.0,916200.0
916300.0,857380.0,641410.0,916300.0,916300.0,916300.0,916300.0,641410.0,916300.0,916300.0
916400.0,857450.0,641480.0,916400.0,916400.0,916400.0,916400.0,641480.0,916400.0,916400.0
916500.0,857520.0,641550.0,916500.0,916500.0,916500.0,916500.0,641550.0,916500.0,916500.0
916600.0,857590.0,641620.0,916600.0,916600.0,916600.0,916600.0,641620.0,916600.0,916600.0
916700.0,857660.0,641690.0,916700.0,916700.0,916700.0,916700.0,641690.0,916700.0,916700.0
916800.0,857730.0,641760.0,916800.0,916800.0,916800.0,916800.0,641760.0,916800.0,916800.0
916900.0,857800.0,641830.0,916900.0,916900.0,916900.0,916900.0,641830.0,916900.0,916900.0
917000.0,857870.0,641900.0,917000.0,917000.0,917000.0,917000.0,641900.0,917000.0,917000.0
917100.0,857940.0,641970.0,917100.0,917100.0,917100.0,917100.0,641970.0,917100.0,917100.0
917200.0,858010.0,642040.0,917200.0,917200.0,917200.0,917200.0,642040.0,917200.0,917200.0
917300.0,858080.0,642110.0,917300.0,917300.0,917300.0,917300.0,642110.0,917300.0,917300.0
917400.0,858150.0,642180.0,917400.0,917400.0,917400.0,917400.0,642180.0,917400.0,917400.0
917500.0,858220.0,642250.0,917500.0,917500.0,917500.0,917500.0,642250.0,917500.0,917500.0
917600.0,858290.0,642320.0,917600.0,917600.0,917600.0,917600.0,642320.0,917600.0,917600.0
917700.0,858360.0,642390.0,917700.0,917700.0,917700.0,917700.0,642390.0,917700.0,917700.0
917800.0,858430.0,642460.0,917800.0,917800.0,917800.0,917800.0,642460.0,917800.0,917800.0
917900.0,858500.0,642530.0,917900.0,917900.0,917900.0,917900.0,642530.0,917900.0,917900.0
918000.0,858570.0,642600.0,918000.0,918000.0,918000.0,918000.0,642600.0,918000.0,918000.0
918100.0,858640.0,642670.0,918100.0,918100.0,918100.0,918100.0,642670.0,918100.0,918100.0
918200.0,858710.0,642740.0,918200.0,918200.0,918200.0,918200.0,642740.0,918200.0,918200.0
918300.0,858780.0,642810.0,918300.0,918300.0,918300.0,918300.0,642810.0,918300.0,918300.0
918400.0,858850.0,642880.0,918400.0,918400.0,918400.0,918400.0,642880.0,918400.0,918400.0
918500.0,858920.0,642950.0,918500.0,918500.0,918500.0,918500.0,642950.0,918500.0,918500.0
918600.0,858990.0,643020.0,918600.0,918600.0,918600.0,918600.0,643020.0,918600.0,918600.0
918700.0,859060.0,643090.0,918700.0,918700.0,918700.0,918700.0,643090.0,918700.0,918700.0
918800.0,859130.0,643160.0,918800.0,918800.0,918800.0,918800.0,643160.0,918800.0,918800.0
918900.0,859200.0,643230.0,918900.0,918900.0,918900.0,918900.0,643230.0,918900.0,918900.0
919000.0,859270.0,643300.0,919000.0,919000.0,919000.0,919000.0,643300.0,919000.0,919000.0
919100.0,859340.0,643370.0,919100.0,919100.0,919100.0,919100.0,643370.0,919100.0,919100.0
919200.0,859410.0,643440.0,919200.0,919200.0,919200.0,919200.0,643440.0,919200.0,919200.0
919300.0,859480.0,643510.0,919300.0,919300.0,919300.0,919300.0,643510.0,919300.0,919300.0
919400.0,859550.0,643580.0,919400.0,919400.0,919400.0,919400.0,643580.0,919400.0,919400.0
919500.0,859620.0,643650.0,919500.0,919500.0,919500.0,919500.0,643650.0,919500.0,919500.0
919600.0,859690.0,643720.0,919600.0,919600.0,919600.0,919600.0,643720.0,919600.0,919600.0
919700.0,859760.0,643790.0,919700.0,919700.0,919700.0,919700.0,643790.0,919700.0,919700.0
919800.0,859830.0,643860.0,919800.0,919800.0,919800.0,919800.0,643860.0,919800.0,919800.0
919900.0,859900.0,643930.0,919900.0,919900.0,919900.0,919900.0,643930.0,919900.0,919900.0
920000.0,859970.0,644000.0,920000.0,920000.0,920000.0,920000.0,644000.0,920000.0,920000.0
920100.0,860040.0,644070.0,920100.0,920100.0,920100.0,920100.0,644070.0,920100.0,920100.0
920200.0,860110.0,644140.0,920200.0,920200.0,920200.0,920200.0,644140.0,920200.0,920200.0
920300.0,860180.0,644210.0,920300.0,920300.0,920300.0,920300.0,644210.0,920300.0,920300.0
920400.0,860250.0,644280.0,920400.0,920400.0,920400.0,920400.0,644280.0,920400.0,920400.0
920500.0,860320.0,644350.0,920500.0,920500.0,920500.0,920500.0,644350.0,920500.0,920500.0
920600.0,860390.0,644420.0,920600.0,920600.0,920600.0,920600.0,644420.0,920600.0,920600.0
920700.0,860460.0,644490.0,920700.0,920700.0,920700.0,920700.0,644490.0,920700.0,920700.0
920800.0,860530.0,644560.0,920800.0,920800.0,920800.0,920800.0,644560.0,920800.0,920800.0
920900.0,860600.0,644630.0,920900.0,920900.0,920900.0,920900.0,644630.0,920900.0,920900.0
921000.0,860670.0,644700.0,921000.0,921000.0,921000.0,921000.0,644700.0,921000.0,921000.0
921100.0,860740.0,644770.0,921100.0,921100.0,921100.0,921100.0,644770.0,921100.0,921100.0
921200.0,860810.0,644840.0,921200.0,921200.0,921200.0,921200.0,644840.0,921200.0,921200.0
921300.0,860880.0,644910.0,921300.0,921300.0,921300.0,921300.0,644910.0,921300.0,921300.0
921400.0,860950.0,644980.0,921400.0,921400.0,921400.0,921400.0,644980.0,921400.0,921400.0
921500.0,861020.0,645050.0,921500.0,921500.0,921500.0,921500.0,645050.0,921500.0,921500.0
921600.0,861090.0,645120.0,921600.0,921600.0,921600.0,921600.0,645120.0,921600.0,921600.0
921700.0,861160.0,645190.0,921700.0,921700.0,921700.0,921700.0,645190.0,921700.0,921700.0
921800.0,861230.0,645260.0,921800.0,921800.0,921800.0,921800.0,645260.0,921800.0,921800.0
921900.0,861300.0,645330.0,921900.0,921900.0,921900.0,921900.0,645330.0,921900.0,921900.0
922000.0,861370.0,645400.0,922000.0,922000.0,922000.0,922000.0,645400.0,922000.0,922000.0
922100.0,861440.0,645470.0,922100.0,922100.0,922100.0,922100.0,645470.0,922100.0,922100.0
922200.0,861510.0,645540.0,922200.0,922200.0,922200.0,922200.0,645540.0,922200.0,922200.0
922300.0,861580.0,645610.0,922300.0,922300.0,922300.0,922300.0,645610.0,922300.0,922300.0
922400.0,861650.0,645680.0,922400.0,922400.0,922400.0,922400.0,645680.0,922400.0,922400.0
922500.0,861720.0,645750.0,922500.0,922500.0,922500.0,922500.0,645750.0,922500.0,922500.0
922600.0,861790.0,645820.0,922600.0,922600.0,922600.0,922600.0,645820.0,922600.0,922600.0
922700.0,861860.0,645890.0,922700.0,922700.0,922700.0,922700.0,645890.0,922700.0,922700.0
922800.0,861930.0,645960.0,922800.0,922800.0,922800.0,922800.0,645960.0,922800.0,922800.0
922900.0,862000.0,646030.0,922900.0,922900.0,922900.0,922900.0,646030.0,922900.0,922900.0
923000.0,862070.0,646100.0,923000.0,923000.0,923000.0,923000.0,646100.0,923000.0,923000.0
923100.0,862140.0,646170.0,923100.0,923100.0,923100.0,923100.0,646170.0,923100.0,923100.0
923200.0,862210.0,646240.0,923200.0,923200.0,923200.0,923200.0,646240.0,923200.0,923200.0
923300.0,862280.0,646310.0,923300.0,923300.0,923300.0,923300.0,646310.0,923300.0,923300.0
923400.0,862350.0,646380.0,923400.0,923400.0,923400.0,923400.0,646380.0,923400.0,923400.0
923500.0,862420.0,646450.0,923500.0,923500.0,923500.0,923500.0,646450.0,923500.0,923500.0
923600.0,862490.0,646520.0,923600.0,923600.0,923600.0,923600.0,646520.0,923600.0,923600.0
923700.0,862560.0,646590.0,923700.0,923700.0,923700.0,923700.0,646590.0,923700.0,923700.0
923800.0,862630.0,646660.0,923800.0,923800.0,923800.0,923800.0,646660.0,923800.0,923800.0
923900.0,862700.0,646730.0,923900.0,923900.0,923900.0,923900.0,646730.0,923900.0,923900.0
924000.0,862770.0,646800.0,924000.0,924000.0,924000.0,924000.0,646800.0,924000.0,924000.0
924100.0,862840.0,646870.0,924100.0,924100.0,924100.0,924100.0,646870.0,924100.0,924100.0
924200.0,862910.0,646940.0,924200.0,924200.0,924200.0,924200.0,646940.0,924200.0,924200.0
924300.0,862980.0,647010.0,924300.0,924300.0,924300.0,924300.0,647010.0,924300.0,924300.0
924400.0,863050.0,647080.0,924400.0,924400.0,924400.0,924400.0,647080.0,924400.0,924400.0
924500.0,863120.0,647150.0,924500.0,924500.0,924500.0,924500.0,647150.0,924500.0,924500.0
924600.0,863190.0,647220.0,924600.0,924600.0,924600.0,924600.0,647220.0,924600.0,924600.0
924700.0,863260.0,647290.0,924700.0,924700.0,924700.0,924700.0,647290.0,924700.0,924700.0
924800.0,863330.0,647360.0,924800.0,924800.0,924800.0,924800.0,647360.0,924800.0,924800.0
924900.0,863400.0,647430.0,924900.0,924900.0,924900.0,924900.0,647430.0,924900.0,924900.0
925000.0,863470.0,647500.0,925000.0,925000.0,925000.0,925000.0,647500.0,925000.0,925000.0
925100.0,863540.0,647570.0,925100.0,925100.0,925100.0,925100.0,647570.0,925100.0,925100.0
925200.0,863610.0,647640.0,925200.0,925200.0,925200.0,925200.0,647640.0,925200.0,925200.0
925300.0,863680.0,647710.0,925300.0,925300.0,925300.0,925300.0,647710.0,925300.0,925300.0
925400.0,863750.0,647780.0,925400.0,925400.0,925400.0,925400.0,647780.0,925400.0,925400.0
925500.0,863820.0,647850.0,925500.0,925500.0,925500.0,925500.0,647850.0,925500.0,925500.0
925600.0,863890.0,647920.0,925600.0,925600.0,925600.0,925600.0,647920.0,925600.0,925600.0
925700.0,863960.0,647990.0,925700.0,925700.0,925700.0,925700.0,647990.0,925700.0,925700.0
925800.0,864030.0,648060.0,925800.0,925800.0,925800.0,925800.0,648060.0,925800.0,925800.0
925900.0,864100.0,648130.0,925900.0,925900.0,925900.0,925900.0,648130.0,925900.0,925900.0
926000.0,864170.0,648200.0,926000.0,926000.0,926000.0,926000.0,648200.0,926000.0,926000.0
926100.0,864240.0,648270.0,926100.0,926100.0,926100.0,926100.0,648270.0,926100.0,926100.0
926200.0,864310.0,648340.0,926200.0,926200.0,926200.0,926200.0,648340.0,926200.0,926200.0
926300.0,864380.0,648410.0,926300.0,926300.0,926300.0,926300.0,648410.0,926300.0,926300.0
926400.0,864450.0,648480.0,926400.0,926400.0,926400.0,926400.0,648480.0,926400.0,926400.0
926500.0,864520.0,648550.0,926500.0,926500.0,926500.0,926500.0,648550.0,926500.0,926500.0
926600.0,864590.0,648620.0,926600.0,926600.0,926600.0,926600.0,648620.0,926600.0,926600.0
926700.0,864660.0,648690.0,926700.0,926700.0,926700.0,926700.0,648690.0,926700.0,926700.0
926800.0,864730.0,648760.0,926800.0,926800.0,926800.0,926800.0,648760.0,926800.0,926800.0
926900.0,864800.0,648830.0,926900.0,926900.0,926900.0,926900.0,648830.0,926900.0,926900.0
927000.0,864870.0,648900.0,927000.0,927000.0,927000.0,927000.0,648900.0,927000.0,927000.0
927100.0,864940.0,648970.0,927100.0,927100.0,927100.0,927100.0,648970.0,927100.0,927100.0
927200.0,865010.0,649040.0,927200.0,927200.0,927200.0,927200.0,649040.0,927200.0,927200.0
927300.0,865080.0,649110.0,927300.0,927300.0,927300.0,927300.0,649110.0,927300.0,927300.0
927400.0,865150.0,649180.0,927400.0,927400.0,927400.0,927400.0,649180.0,927400.0,927400.0
927500.0,865220.0,649250.0,927500.0,927500.0,927500.0,927500.0,649250.0,927500.0,927500.0
927600.0,865290.0,649320.0,927600.0,927600.0,927600.0,927600.0,649320.0,927600.0,927600.0
927700.0,865360.0,649390.0,927700.0,927700.0,927700.0,927700.0,649390.0,927700.0,927700.0
927800.0,865430.0,649460.0,927800.0,927800.0,927800.0,927800.0,649460.0,927800.0,927800.0
927900.0,865500.0,649530.0,927900.0,927900.0,927900.0,927900.0,649530.0,927900.0,927900.0
928000.0,865570.0,649600.0,928000.0,928000.0,928000.0,928000.0,649600.0,928000.0,928000.0
928100.0,865640.0,649670.0,928100.0,928100.0,928100.0,928100.0,649670.0,928100.0,928100.0
928200.0,865710.0,649740.0,928200.0,928200.0,928200.0,928200.0,649740.0,928200.0,928200.0
928300.0,865780.0,649810.0,928300.0,928300.0,928300.0,928300.0,649810.0,928300.0,928300.0
928400.0,865850.0,649880.0,928400.0,928400.0,928400.0,928400.0,649880.0,928400.0,928400.0
928500.0,865920.0,649950.0,928500.0,928500.0,928500.0,928500.0,649950.0,928500.0,928500.0
928600.0,865990.0,650020.0,928600.0,928600.0,928600.0,928600.0,650020.0,928600.0,928600.0
928700.0,866060.0,650090.0,928700.0,928700.0,928700.0,928700.0,650090.0,928700.0,928700.0
928800.0,866130.0,650160.0,928800.0,928800.0,928800.0,928800.0,650160.0,928800.0,928800.0
928900.0,866200.0,650230.0,928900.0,928900.0,928900.0,928900.0,650230.0,928900.0,928900.0
929000.0,866270.0,650300.0,929000.0,929000.0,929000.0,929000.0,650300.0,929000.0,929000.0
929100.0,866340.0,650370.0,929100.0,929100.0,929100.0,929100.0,650370.0,929100.0,929100.0
929200.0,866410.0,650440.0,929200.0,929200.0,929200.0,929200.0,650440.0,929200.0,929200.0
929300.0,866480.0,650510.0,929300.0,929300.0,929300.0,929300.0,650510.0,929300.0,929300.0
929400.0,866550.0,650580.0,929400.0,929400.0,929400.0,929400.0,650580.0,929400.0,929400.0
929500.0,866620.0,650650.0,929500.0,929500.0,929500.0,929500.0,650650.0,929500.0,929500.0
929600.0,866690.0,650720.0,929600.0,929600.0,929600.0,929600.0,650720.0,929600.0,929600.0
929700.0,866760.0,650790.0,929700.0,929700.0,929700.0,929700.0,650790.0,929700.0,929700.0
929800.0,866830.0,650860.0,929800.0,929800.0,929800.0,929800.0,650860.0,929800.0,929800.0
929900.0,866900.0,650930.0,929900.0,929900.0,929900.0,929900.0,650930.0,929900.0,929900.0
930000.0,866970.0,651000.0,930000.0,930000.0,930000.0,930000.0,651000.0,930000.0,930000.0
930100.0,867040.0,651070.0,930100.0,930100.0,930100.0,930100.0,651070.0,930100.0,930100.0
930200.0,867110.0,651140.0,930200.0,930200.0,930200.0,930200.0,651140.0,930200.0,930200.0
930300.0,867180.0,651210.0,930300.0,930300.0,930300.0,930300.0,651210.0,930300.0,930300.0
930400.0,867250.0,651280.0,930400.0,930400.0,930400.0,930400.0,651280.0,930400.0,930400.0
930500.0,867320.0,651350.0,930500.0,930500.0,930500.0,930500.0,651350.0,930500.0,930500.0
930600.0,867390.0,651420.0,930600.0,930600.0,930600.0,930600.0,651420.0,930600.0,930600.0
930700.0,867460.0,651490.0,930700.0,930700.0,930700.0,930700.0,651490.0,930700.0,930700.0
930800.0,867530.0,651560.0,930800.0,930800.0,930800.0,930800.0,651560.0,930800.0,930800.0
930900.0,867600.0,651630.0,930900.0,930900.0,930900.0,930900.0,651630.0,930900.0,930900.0
931000.0,867670.0,651700.0,931000.0,931000.0,931000.0,931000.0,651700.0,931000.0,931000.0
931100.0,867740.0,651770.0,931100.0,931100.0,931100.0,931100.0,651770.0,931100.0,931100.0
